invoice_no,quantity,unit_price,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,cess_rate,cess_amount,total_tax,total_amount,calculated_gross_value,discount_difference,taxable_value_difference,gst_difference,total_tax_difference,total_amount_difference,cgst_sgst_split_difference,igst_difference,duplicate_transaction_frequency,duplicate_transaction_flag,supplier_frequency,buyer_frequency,supplier_buyer_frequency,supplier_daily_frequency,buyer_daily_frequency,daily_transaction_frequency,future_date_flag,days_beyond_allowed_end,invoice_month
INV000104,27,33882.95,5,45741.98,869097.67,18,78218.79,78218.79,0.0,0.0,0.0,156437.58,1025535.25,914839.6499999999,0.002499999995052349,1.1641532182693481e-10,0.0006000000284984708,0.0,0.0,0.0006000000284984708,0.0,1,0,44,21,1,1,1,72,0,0,4
INV000105,60,6066.51,0,0.0,363990.6,5,0.0,0.0,18199.53,0.0,0.0,18199.53,382190.13,363990.60000000003,0.0,5.820766091346741e-11,0.0,0.0,0.0,0.0,0.0,1,0,53,18,1,1,1,49,0,0,8
INV000106,75,1643.15,0,0.0,123236.25,28,17253.08,17253.08,0.0,0.0,0.0,34506.16,157742.41,123236.25,0.0,0.0,0.010000000002037268,0.0,0.0,0.010000000002037268,0.0,1,0,41,23,1,1,1,47,0,0,6
INV000107,75,92607.8,0,0.0,6945585.0,12,0.0,0.0,833470.2,0.0,0.0,833470.2,7779055.2,6945585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,35,16,1,1,1,46,0,0,12
INV000108,69,89065.13,0,0.0,6145493.97,28,860369.16,860369.16,0.0,0.0,0.0,1720738.32,7866232.29,6145493.970000001,0.0,9.313225746154785e-10,0.008400000166147947,0.0,0.0,0.008400000166147947,0.0,1,0,39,20,1,1,1,58,0,0,12
INV000109,60,2020.97,0,0.0,121258.2,5,3031.45,3031.45,0.0,0.0,0.0,6062.9,127321.1,121258.2,0.0,0.0,0.010000000000218279,0.0,1.4551915228366852e-11,0.010000000000218279,0.0,1,0,44,23,1,2,1,49,0,0,12
INV000110,30,4439.39,15,19977.26,113204.44,5,0.0,0.0,5660.22,0.0,0.0,5660.22,118864.66,133181.7,0.004999999997380655,1.4551915228366852e-11,0.001999999999497959,0.0,0.0,0.0,0.001999999999497959,1,0,42,22,1,1,1,59,0,0,5
INV000111,73,278.65,5,1017.07,19324.38,18,1739.19,1739.19,0.0,0.0,0.0,3478.38,22802.76,20341.449999999997,0.002499999999827196,3.637978807091713e-12,0.008400000000165164,0.0,3.637978807091713e-12,0.008400000000165164,0.0,1,0,41,25,1,1,2,58,0,0,9
INV000112,81,1365.79,0,0.0,110628.99,18,0.0,0.0,19913.22,0.0,0.0,19913.22,130542.21,110628.98999999999,0.0,1.4551915228366852e-11,0.0018000000018218998,0.0,0.0,0.0,0.0018000000018218998,1,0,29,26,1,1,1,51,0,0,4
INV000113,6,25704.31,0,0.0,154225.86,12,9253.55,9253.55,0.0,0.0,0.0,18507.1,172732.96,154225.86000000002,0.0,2.9103830456733704e-11,0.0031999999991967343,0.0,0.0,0.0031999999991967343,0.0,1,0,40,20,1,1,1,53,0,0,9
INV000114,92,4307.28,0,0.0,396269.76,5,0.0,0.0,19813.49,0.0,0.0,19813.49,416083.25,396269.75999999995,0.0,5.820766091346741e-11,0.0020000000004074536,0.0,0.0,0.0,0.0020000000004074536,1,0,44,16,1,1,1,49,0,0,5
INV000115,2,1924.54,0,0.0,3849.08,5,0.0,0.0,192.45,0.0,0.0,192.45,4041.53,3849.08,0.0,0.0,0.004000000000019099,0.0,4.547473508864641e-13,0.0,0.004000000000019099,1,0,38,21,1,1,2,70,0,0,12
INV000116,67,40805.82,0,0.0,2733989.94,28,382758.59,382758.59,0.0,0.0,0.0,765517.18,3499507.12,2733989.94,0.0,0.0,0.0031999999191612005,0.0,0.0,0.0031999999191612005,0.0,1,0,46,21,1,1,1,52,0,0,2
INV000117,74,77971.21,10,576986.95,5192882.59,5,129822.06,129822.06,0.0,0.0,0.0,259644.12,5452526.71,5769869.54,0.004000000073574483,0.0,0.0094999999855645,0.0,0.0,0.0094999999855645,0.0,1,0,58,21,1,1,1,57,0,0,1
INV000118,12,781.28,15,1406.3,7969.06,12,0.0,0.0,956.29,0.0,0.0,956.29,8925.35,9375.36,0.00400000000036016,0.0,0.0027999999999792635,0.0,0.0,0.0,0.0027999999999792635,1,0,34,27,2,2,1,70,0,0,1
INV000119,75,6765.22,10,50739.15,456652.35,28,0.0,0.0,127862.66,0.0,0.0,127862.66,584515.01,507391.5,0.0,0.0,0.0020000000076834112,0.0,0.0,0.0,0.0020000000076834112,1,0,29,20,1,1,1,51,0,0,4
INV000120,44,3072.0,0,0.0,135168.0,28,18923.52,18923.52,0.0,0.0,0.0,37847.04,173015.04,135168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,38,24,1,1,1,63,0,0,1
INV000121,76,53929.75,15,614799.15,3483861.85,12,209031.71,209031.71,0.0,0.0,0.0,418063.42,3901925.27,4098661.0,0.0,0.0,0.0020000000367872417,0.0,0.0,0.0020000000367872417,0.0,1,0,41,30,1,1,1,47,0,0,1
INV000122,13,26407.87,0,0.0,343302.31,18,30897.21,30897.21,0.0,0.0,0.0,61794.42,405096.73,343302.31,0.0,0.0,0.004199999995762482,0.0,0.0,0.004199999995762482,0.0,1,0,67,24,2,2,2,65,0,0,5
INV000123,19,77126.81,0,0.0,1465409.39,12,0.0,0.0,175849.13,0.0,0.0,175849.13,1641258.52,1465409.39,0.0,0.0,0.003200000006472692,0.0,0.0,0.0,0.003200000006472692,1,0,38,21,1,1,1,51,0,0,12
INV000124,27,1005.63,0,0.0,27152.01,18,2443.68,2443.68,0.0,0.0,0.0,4887.36,32039.37,27152.01,0.0,0.0,0.0018000000000029104,0.0,0.0,0.0018000000000029104,0.0,1,0,43,19,1,2,1,53,0,0,12
INV000125,77,28786.37,10,221655.05,1994895.44,18,0.0,0.0,359081.18,0.0,0.0,359081.18,2353976.62,2216550.4899999998,0.0009999999892897904,2.3283064365386963e-10,0.0007999999797903001,0.0,0.0,0.0,0.0007999999797903001,1,0,31,28,1,1,1,50,0,0,7
INV000126,18,30364.67,15,81984.61,464579.45,5,0.0,0.0,23228.97,0.0,0.0,23228.97,487808.42,546564.0599999999,0.0010000000038417056,5.820766091346741e-11,0.0024999999986903276,0.0,5.820766091346741e-11,0.0,0.0024999999986903276,1,0,46,20,1,1,1,56,0,0,1
INV000127,18,3332.57,10,5998.63,53987.63,28,7558.27,7558.27,0.0,0.0,0.0,15116.54,69104.17,59986.26,0.0039999999999054126,7.275957614183426e-12,0.00360000000182481,0.0,0.0,0.00360000000182481,0.0,1,0,36,21,1,1,1,48,0,0,2
INV000128,19,2650.35,0,0.0,50356.65,5,1258.92,1258.92,0.0,0.0,0.0,2517.84,52874.49,50356.65,0.0,0.0,0.007500000000163709,0.0,7.275957614183426e-12,0.007500000000163709,0.0,2,1,35,23,2,2,2,59,0,0,3
INV000129,82,2914.27,5,11948.51,227021.63,18,20431.95,20431.95,0.0,2.0,4540.43,45404.33,272425.96,238970.13999999998,0.0030000000006111804,2.9103830456733704e-11,0.006600000000617001,0.0,0.0,0.006600000000617001,0.0,1,0,47,25,1,1,1,55,0,0,8
INV000130,21,31177.87,10,65473.53,589261.74,12,35355.7,35355.7,0.0,0.0,0.0,70711.4,659973.14,654735.27,0.0029999999969732016,0.0,0.008800000010523945,0.0,0.0,0.008800000010523945,0.0,1,0,51,17,1,1,2,59,0,0,1
INV000131,81,9246.12,15,112340.36,636595.36,18,57293.58,57293.58,0.0,0.0,0.0,114587.16,751182.52,748935.7200000001,0.001999999993131496,1.1641532182693481e-10,0.004799999995157123,0.0,0.0,0.004799999995157123,0.0,1,0,44,19,1,1,1,42,0,0,3
INV000132,60,30279.94,0,0.0,1816796.4,5,45419.91,45419.91,0.0,0.0,0.0,90839.82,1907636.22,1816796.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,42,16,1,1,1,54,0,0,2
INV000133,67,887.96,0,0.0,59493.32,5,1487.33,1487.33,0.0,0.0,0.0,2974.66,62467.98,59493.32,0.0,0.0,0.005999999999858119,0.0,7.275957614183426e-12,0.005999999999858119,0.0,1,0,44,23,1,1,1,53,0,0,2
INV000134,95,99069.49,15,1411740.23,7999861.32,28,1119980.58,1119980.58,0.0,0.0,0.0,2239961.16,10239822.48,9411601.55,0.0024999999441206455,0.0,0.009599999990314245,0.0,0.0,0.009599999990314245,0.0,1,0,48,14,1,1,1,53,0,0,4
INV000135,92,40554.82,5,186552.17,3544491.27,28,496228.78,496228.78,0.0,0.0,0.0,992457.56,4536948.83,3731043.44,0.001999999978579581,0.0,0.004399999976158142,0.0,0.0,0.004399999976158142,0.0,1,0,41,16,1,1,1,53,0,0,12
INV000136,40,32927.03,0,0.0,1317081.2,28,184391.37,184391.37,0.0,0.0,0.0,368782.74,1685863.94,1317081.2,0.0,0.0,0.003999999957159162,0.0,0.0,0.003999999957159162,0.0,1,0,32,24,1,1,1,56,0,0,6
INV000137,14,31290.94,0,0.0,438073.16,12,26284.39,26284.39,0.0,0.0,0.0,52568.78,490641.94,438073.16,0.0,0.0,0.000800000001618173,0.0,5.820766091346741e-11,0.000800000001618173,0.0,1,0,41,21,1,2,1,72,0,0,7
INV000138,34,1327.42,10,4513.23,40619.05,28,5686.67,5686.67,0.0,5.0,2030.95,13404.29,54023.34,45132.28,0.001999999999497959,0.0,0.0059999999994033715,0.0,7.275957614183426e-12,0.0059999999994033715,0.0,1,0,28,22,1,2,1,50,0,0,6
INV000139,13,1503.92,0,0.0,19550.96,28,2737.13,2737.13,0.0,0.0,0.0,5474.26,25025.22,19550.96,0.0,0.0,0.008799999999610009,0.0,0.0,0.008799999999610009,0.0,1,0,48,15,1,1,1,44,0,0,3
INV000140,54,1413.11,5,3815.4,72492.54,18,0.0,0.0,13048.66,0.0,0.0,13048.66,85541.2,76307.93999999999,0.0030000000006111804,0.0,0.002800000000206637,0.0,0.0,0.0,0.002800000000206637,1,0,33,18,1,1,1,73,0,0,1
INV000141,57,88968.04,5,253558.91,4817619.37,28,674466.71,674466.71,0.0,0.0,0.0,1348933.42,6166552.79,5071178.279999999,0.003999999986262992,9.313225746154785e-10,0.0036000001709908247,0.0,0.0,0.0036000001709908247,0.0,1,0,40,23,1,1,1,48,0,0,3
INV000142,11,1331.54,10,1464.69,13182.25,5,329.56,329.56,0.0,0.0,0.0,659.12,13841.37,14646.939999999999,0.0039999999999054126,1.8189894035458565e-12,0.007500000000050022,0.0,0.0,0.007500000000050022,0.0,1,0,40,23,1,1,1,47,0,0,5
INV000143,66,15513.75,10,102390.75,921516.75,28,0.0,0.0,258024.69,1.0,9215.17,267239.86,1188756.61,1023907.5,0.0,0.0,0.0,0.0,2.3283064365386963e-10,0.0,0.0,1,0,46,20,2,1,1,72,0,0,7
INV000144,27,629.05,0,0.0,16984.35,28,0.0,0.0,4755.62,0.0,0.0,4755.62,21739.97,16984.35,0.0,0.0,0.0020000000004074536,0.0,3.637978807091713e-12,0.0,0.0020000000004074536,1,0,51,16,1,1,1,41,0,0,6
INV000145,12,1814.14,15,3265.45,18504.23,28,0.0,0.0,5181.18,0.0,0.0,5181.18,23685.41,21769.68,0.0020000000004074536,0.0,0.004399999999805004,0.0,0.0,0.0,0.004399999999805004,1,0,39,17,1,1,1,56,0,0,3
INV000146,23,6633.23,5,7628.21,144936.08,18,0.0,0.0,26088.49,0.0,0.0,26088.49,171024.57,152564.28999999998,0.004499999999097781,0.0,0.004399999997986015,0.0,2.9103830456733704e-11,0.0,0.004399999997986015,1,0,49,23,1,1,1,44,0,0,3
INV000147,79,4981.27,0,0.0,393520.33,5,9838.01,9838.01,0.0,0.0,0.0,19676.02,413196.35,393520.33,0.0,0.0,0.0034999999988940544,0.0,5.820766091346741e-11,0.0034999999988940544,0.0,1,0,38,15,1,1,1,41,0,0,3
INV000148,9052,1045.22,10,946133.14,8515198.3,18,766367.85,766367.85,0.0,0.0,0.0,1532735.7,10047934.0,9461331.44,0.00399999984074384,1.862645149230957e-09,0.0059999998193234205,0.0,0.0,0.0059999998193234205,0.0,1,0,37,19,1,1,1,47,0,0,12
INV000149,76,2414.04,10,18346.7,165120.34,5,0.0,0.0,8256.02,0.0,0.0,8256.02,173376.36,183467.04,0.004000000000814907,0.0,0.0030000000006111804,0.0,0.0,0.0,0.0030000000006111804,1,0,47,23,1,1,1,67,0,0,2
INV000150,11656,1986.07,0,0.0,23149631.92,5,578740.8,578740.8,0.0,0.0,0.0,1157481.6,24307113.52,23149631.919999998,0.0,3.725290298461914e-09,0.003999999957159162,0.0,3.725290298461914e-09,0.003999999957159162,0.0,1,0,46,19,1,1,1,54,0,0,6
INV000151,11,2416.33,0,0.0,26579.63,12,0.0,0.0,3189.56,0.0,0.0,3189.56,29769.19,26579.629999999997,0.0,3.637978807091713e-12,0.004399999999805004,0.0,3.637978807091713e-12,0.0,0.004399999999805004,1,0,35,25,1,1,1,44,0,0,4
INV000152,68,4296.45,0,0.0,292158.6,28,40902.2,40902.2,0.0,0.0,0.0,81804.4,373963.0,292158.6,0.0,0.0,0.008000000001629815,0.0,0.0,0.008000000001629815,0.0,1,0,38,16,1,1,2,65,0,0,1
INV000153,21,499.91,15,1574.72,8923.39,12,535.4,535.4,0.0,0.0,0.0,1070.8,9994.19,10498.11,0.003499999999803549,1.8189894035458565e-12,0.006799999999884676,0.0,1.8189894035458565e-12,0.006799999999884676,0.0,1,0,39,20,1,1,1,67,0,0,7
INV000154,11,4928.54,0,0.0,54213.94,5,0.0,0.0,2710.7,0.0,0.0,2710.7,56924.64,54213.94,0.0,0.0,0.0029999999997016857,0.0,0.0,0.0,0.0029999999997016857,1,0,35,20,1,1,2,70,0,0,11
INV000155,89,1002.84,0,0.0,89252.76,28,0.0,0.0,24990.77,0.0,0.0,24990.77,114243.53,89252.76000000001,0.0,1.4551915228366852e-11,0.002799999998387648,0.0,0.0,0.0,0.002799999998387648,1,0,35,15,1,1,1,42,0,0,3
INV000156,50,1770.53,0,0.0,88526.5,18,7967.39,7967.39,0.0,0.0,0.0,15934.78,1672027.64,88526.5,0.0,0.0,0.010000000000218279,0.0,1567566.3599999999,0.010000000000218279,0.0,1,0,42,20,1,1,1,50,0,0,2
INV000157,83,32065.06,15,399210.0,2262189.98,28,0.0,0.0,633413.19,0.0,0.0,633413.19,2895603.17,2661399.98,0.002999999967869371,0.0,0.004399999976158142,0.0,0.0,0.0,0.004399999976158142,2,1,38,19,2,2,3,58,0,0,9
INV000158,27,47931.12,0,0.0,1294140.24,12,77648.41,77648.41,0.0,0.0,0.0,155296.82,1449437.06,1294140.24,0.0,0.0,0.008799999981420115,0.0,0.0,0.008799999981420115,0.0,1,0,48,13,1,1,1,63,0,0,1
INV000159,72,2736.73,5,9852.23,187192.33,5,4679.81,4679.81,0.0,0.0,0.0,9359.62,196551.95,197044.56,0.0019999999985884642,0.0,0.0035000000025320332,0.0,2.9103830456733704e-11,0.0035000000025320332,0.0,1,0,41,24,1,1,1,70,0,0,1
INV000160,15,47329.18,0,0.0,709937.7,28,99391.28,99391.28,0.0,0.0,0.0,198782.56,908720.26,709937.7,0.0,0.0,0.0040000000153668225,0.0,0.0,0.0040000000153668225,0.0,1,0,31,22,1,1,2,64,0,0,1
INV000161,20,276.96,0,0.0,5539.2,28,775.49,775.49,0.0,0.0,0.0,1550.98,7090.18,5539.2,0.0,0.0,0.0039999999999054126,0.0,0.0,0.0039999999999054126,0.0,1,0,51,20,1,1,1,51,0,0,11
INV000162,30,168.94,5,253.41,4814.79,5,0.0,0.0,240.74,0.0,0.0,240.74,5055.53,5068.2,0.0,0.0,0.0004999999999881766,0.0,0.0,0.0,0.0004999999999881766,1,0,33,23,1,1,1,53,0,0,10
INV000163,92,5535.51,0,0.0,509266.92,28,0.0,0.0,142594.74,0.0,0.0,142594.74,651861.66,509266.92000000004,0.0,5.820766091346741e-11,0.0023999999975785613,0.0,1.1641532182693481e-10,0.0,0.0023999999975785613,1,0,38,22,1,1,1,58,0,0,10
INV000164,38,2022.13,0,0.0,76840.94,12,0.0,0.0,9220.91,1.0,768.41,9989.32,86830.26,76840.94,0.0,0.0,0.002800000000206637,0.0,1.4551915228366852e-11,0.0,0.002800000000206637,1,0,41,14,1,1,1,46,0,0,3
INV000165,50,1212.88,5,3032.2,57611.8,18,0.0,0.0,10370.12,0.0,0.0,10370.12,67981.92,60644.00000000001,9.094947017729282e-13,7.275957614183426e-12,0.003999999998995918,0.0,0.0,0.0,0.003999999998995918,1,0,38,23,1,1,1,56,0,0,7
INV000166,88,34449.32,0,0.0,3031540.16,28,424415.62,424415.62,0.0,0.0,0.0,848831.24,3880371.4,3031540.16,0.0,0.0,0.004799999995157123,0.0,4.656612873077393e-10,0.004799999995157123,0.0,1,0,31,12,1,1,1,60,0,0,1
INV000167,12,1744.9,15,3140.82,17797.98,5,0.0,0.0,889.9,0.0,0.0,889.9,18687.88,20938.800000000003,4.547473508864641e-13,3.637978807091713e-12,0.00100000000009004,0.0,0.0,0.0,0.00100000000009004,1,0,43,22,1,2,1,66,0,0,7
INV000168,2,11661.7,0,0.0,23323.4,5,0.0,0.0,1166.17,5.0,1166.17,2332.34,25655.74,23323.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,38,18,1,2,1,68,0,0,7
INV000169,37,4272.97,15,23714.98,134384.91,5,3359.62,3359.62,0.0,0.0,0.0,6719.24,141104.15,158099.89,0.0035000000025320332,0.0,0.0055000000011204975,0.0,0.0,0.0055000000011204975,0.0,1,0,40,23,1,1,1,59,0,0,5
INV000170,38,1016.71,0,0.0,38634.98,5,965.87,965.87,0.0,5.0,1931.75,3863.49,42498.47,38634.98,0.0,0.0,0.009000000000241926,0.0,0.0,0.009000000000241926,0.0,1,0,31,22,1,1,1,48,0,0,3
INV000171,2,16161.44,0,0.0,32322.88,5,808.07,808.07,0.0,0.0,0.0,1616.14,33939.02,32322.88,0.0,0.0,0.0039999999999054126,0.0,7.275957614183426e-12,0.0039999999999054126,0.0,1,0,51,20,1,1,1,55,0,0,11
INV000172,98,2432.25,10,23836.05,214524.45,28,30033.42,30033.42,0.0,0.0,0.0,60066.84,274591.29,238360.5,0.0,0.0,0.0060000000084983185,0.0,5.820766091346741e-11,0.0060000000084983185,0.0,1,0,37,21,1,1,1,90,0,0,12
INV000173,43,27103.89,10,116546.73,1048920.54,5,26223.01,26223.01,0.0,0.0,0.0,52446.02,1101366.56,1165467.27,0.0029999999969732016,0.0,0.0070000000050640665,0.0,0.0,0.0070000000050640665,0.0,1,0,36,21,1,1,1,39,0,0,4
INV000174,34,38666.66,0,0.0,1314666.44,28,184053.3,184053.3,0.0,0.0,0.0,368106.6,1682773.04,1314666.4400000002,0.0,2.3283064365386963e-10,0.0032000000355765224,0.0,0.0,0.0032000000355765224,0.0,1,0,41,28,2,1,1,47,0,0,5
INV000175,71,1817.41,15,19355.42,109680.69,5,2742.02,2742.02,0.0,0.0,0.0,9228.58,115164.73,129036.11,0.0034999999988940544,0.0,0.005500000000211003,3744.54,3744.540000000008,0.005500000000211003,0.0,1,0,39,25,2,1,1,44,0,0,3
INV000176,18,12093.41,0,0.0,217681.38,28,30475.39,30475.39,0.0,0.0,0.0,60950.78,278632.16,217681.38,0.0,0.0,0.006400000005669426,0.0,5.820766091346741e-11,0.006400000005669426,0.0,1,0,30,16,1,1,1,67,0,0,9
INV000177,6,7648.03,10,4588.82,41299.36,28,5781.91,5781.91,0.0,0.0,0.0,11563.82,52863.18,45888.18,0.001999999999497959,0.0,0.000800000001618173,0.0,0.0,0.000800000001618173,0.0,1,0,44,23,1,1,1,51,0,0,3
INV000178,56,2287.22,0,0.0,128084.32,18,11527.59,11527.59,0.0,0.0,0.0,23055.18,151139.5,128084.31999999999,0.0,1.4551915228366852e-11,0.0023999999975785613,0.0,0.0,0.0023999999975785613,0.0,1,0,33,27,1,1,1,56,0,0,3
INV000179,14,2338.51,0,0.0,32739.14,5,0.0,0.0,1636.96,0.0,0.0,1636.96,34376.1,32739.140000000003,0.0,3.637978807091713e-12,0.0029999999999290594,0.0,0.0,0.0,0.0029999999999290594,1,0,30,20,1,1,1,53,0,0,1
INV000180,84,971.76,15,12244.18,69383.66,12,4163.02,4163.02,0.0,0.0,0.0,8326.04,77709.7,81627.84,0.004000000000814907,0.0,0.0007999999997991836,0.0,1.4551915228366852e-11,0.0007999999997991836,0.0,1,0,48,22,1,1,1,72,0,0,7
INV000181,30,1613.73,0,0.0,48411.9,28,6777.67,6777.67,0.0,0.0,0.0,13555.34,61967.24,48411.9,0.0,0.0,0.007999999999810825,0.0,7.275957614183426e-12,0.007999999999810825,0.0,1,0,136,15,1,91,1,155,0,0,8
INV000182,59,6750.02,5,19912.56,378338.62,5,9458.47,9458.47,0.0,0.0,0.0,18916.94,397255.56,398251.18000000005,0.000999999996565748,5.820766091346741e-11,0.008999999998195563,0.0,0.0,0.008999999998195563,0.0,1,0,46,17,1,1,1,53,0,0,9
INV000183,19,44781.64,0,0.0,850851.16,18,0.0,0.0,153153.21,0.0,0.0,153153.21,1004004.37,850851.16,0.0,0.0,0.0011999999696854502,0.0,0.0,0.0,0.0011999999696854502,1,0,39,21,1,2,1,59,0,0,7
INV000184,84,44726.03,15,563547.98,3193438.54,12,191606.31,191606.31,0.0,5.0,159671.93,542884.55,3736323.09,3756986.52,0.001999999978579581,0.0,0.0048000000533647835,0.0,0.0,0.0048000000533647835,0.0,1,0,38,21,1,1,1,56,0,0,5
INV000185,52,50209.36,15,391633.01,2219253.71,12,133155.22,133155.22,0.0,0.0,0.0,266310.44,2485564.15,2610886.72,0.001999999978579581,0.0,0.005200000014156103,0.0,0.0,0.005200000014156103,0.0,1,0,41,21,1,1,1,55,0,0,6
INV000186,61,1222.62,5,3728.99,70850.83,5,0.0,0.0,3542.54,0.0,0.0,3542.54,74393.37,74579.81999999999,0.0010000000002037268,1.4551915228366852e-11,0.0015000000003055902,0.0,0.0,0.0,0.0015000000003055902,1,0,44,26,1,2,1,54,0,0,8
INV000187,23,476.17,70,7666.34,3285.57,18,0.0,0.0,591.4,0.0,0.0,591.4,3876.97,10951.91,0.0030000000006111804,4.547473508864641e-13,0.0026000000000294676,0.0,4.547473508864641e-13,0.0,0.0026000000000294676,1,0,43,20,1,1,1,59,0,0,7
INV000188,78,1548.57,5,6039.42,114749.04,12,6884.94,6884.94,0.0,0.0,0.0,13769.88,128518.92,120788.45999999999,0.002999999998792191,0.0,0.004800000000614091,0.0,0.0,0.004800000000614091,0.0,1,0,44,24,1,1,1,59,0,0,1
INV000189,33,39049.07,0,0.0,1288619.31,12,77317.16,77317.16,0.0,0.0,0.0,154634.32,1443253.63,1288619.31,0.0,0.0,0.0027999999874737114,0.0,2.3283064365386963e-10,0.0027999999874737114,0.0,1,0,49,27,1,1,1,49,0,0,11
INV000190,65,30173.56,5,98064.07,1863217.33,28,0.0,0.0,521700.85,0.0,0.0,521700.85,2384918.18,1961281.4000000001,0.0,0.0,0.0024000000557862222,0.0,0.0,0.0,0.0024000000557862222,1,0,35,20,2,1,1,58,0,0,8
INV000191,91,86952.23,0,0.0,7912652.93,18,712138.76,712138.76,0.0,0.0,0.0,1424277.52,9336930.45,7912652.93,0.0,0.0,0.007400000002235174,0.0,0.0,0.007400000002235174,0.0,1,0,47,23,1,2,1,52,0,0,8
INV000192,59,3697.49,0,0.0,218151.91,5,0.0,0.0,10907.6,0.0,0.0,10907.6,229059.51,218151.90999999997,0.0,2.9103830456733704e-11,0.004499999999097781,0.0,0.0,0.0,0.004499999999097781,1,0,44,11,1,2,1,51,0,0,7
INV000193,10,1675.11,0,0.0,16751.1,28,2345.15,2345.15,0.0,0.0,0.0,4690.3,21441.4,16751.1,0.0,0.0,0.00799999999890133,0.0,3.637978807091713e-12,0.00799999999890133,0.0,1,0,57,21,1,1,1,55,0,0,9
INV000194,100,15079.14,10,150791.4,1357122.6,18,122141.03,122141.03,0.0,0.0,0.0,244282.06,1601404.66,1507914.0,0.0,0.0,0.008000000001629815,0.0,2.3283064365386963e-10,0.008000000001629815,0.0,1,0,32,29,1,1,1,60,0,0,2
INV000195,5,1999.03,0,0.0,9995.15,28,0.0,0.0,2798.64,0.0,0.0,2798.64,12793.79,9995.15,0.0,0.0,0.0020000000004074536,0.0,1.8189894035458565e-12,0.0,0.0020000000004074536,1,0,36,27,1,1,1,51,0,0,7
INV000196,96,2183.4,10,20960.64,188645.76,5,4716.14,4716.14,0.0,2.0,3772.92,13205.2,201850.96,209606.40000000002,3.637978807091713e-12,0.0,0.007999999999810825,0.0,2.9103830456733704e-11,0.007999999999810825,0.0,1,0,48,15,1,1,1,42,0,0,4
INV000197,10,3966.95,10,3966.95,35702.55,5,0.0,0.0,1785.13,0.0,0.0,1785.13,37487.68,39669.5,0.0,0.0,0.0025000000000545697,0.0,0.0,0.0,0.0025000000000545697,1,0,38,20,1,1,1,50,0,0,12
INV000198,25,22836.76,0,0.0,570919.0,18,51382.71,51382.71,0.0,2.0,11418.38,114183.8,685102.8,570919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,48,18,1,1,1,41,0,0,4
INV000199,59,9993.45,0,0.0,589613.55,28,82545.9,82545.9,0.0,0.0,0.0,165091.8,754705.35,589613.55,0.0,0.0,0.005999999964842573,0.0,1.1641532182693481e-10,0.005999999964842573,0.0,1,0,41,18,1,1,1,60,0,0,4
INV000200,57,877.8,0,0.0,50034.6,5,1250.87,1250.87,0.0,1.0,500.35,3002.09,53036.69,50034.6,0.0,0.0,0.009999999999763531,4.547473508864641e-13,0.0,0.009999999999763531,0.0,1,0,40,23,1,1,2,50,0,0,3
INV000201,45,3155.75,10,14200.88,127807.87,18,11502.71,11502.71,0.0,0.0,0.0,23005.42,150813.29,142008.75,0.004999999999199645,0.0,0.003399999997782288,0.0,2.9103830456733704e-11,0.003399999997782288,0.0,1,0,47,26,1,1,1,61,0,0,6
INV000202,21,9913.93,5,10409.63,197782.9,12,11866.97,11866.97,0.0,0.0,0.0,23733.94,221516.84,208192.53,0.0034999999988940544,0.0,0.007999999997991836,0.0,0.0,0.007999999997991836,0.0,1,0,44,22,1,1,1,57,0,0,4
INV000203,45,3330.64,0,0.0,149878.8,28,20983.03,20983.03,0.0,0.0,0.0,41966.06,191844.86,149878.8,0.0,0.0,0.00399999999353895,0.0,0.0,0.00399999999353895,0.0,1,0,38,18,1,1,1,54,0,0,3
INV000204,22,1388.17,0,0.0,30539.74,18,2748.58,2748.58,0.0,0.0,0.0,5497.16,36036.9,30539.74,0.0,0.0,0.006799999999202555,0.0,0.0,0.006799999999202555,0.0,1,0,52,23,1,1,1,59,0,0,8
INV000205,76,3798.98,5,14436.12,274286.36,5,6857.16,6857.16,0.0,0.0,0.0,13714.32,288000.68,288722.48,0.003999999998995918,0.0,0.002000000002226443,0.0,0.0,0.002000000002226443,0.0,1,0,51,22,1,1,1,50,0,0,5
INV000206,47,37923.33,0,0.0,1782396.51,12,106943.79,106943.79,0.0,0.0,0.0,213887.58,1996284.09,1782396.51,0.0,0.0,0.0012000000278931111,0.0,0.0,0.0012000000278931111,0.0,1,0,42,22,1,1,1,73,0,0,1
INV000207,22,1198.14,0,0.0,26359.08,12,0.0,0.0,3163.09,2.0,527.18,3690.27,30049.35,26359.08,0.0,0.0,0.0003999999998995918,0.0,3.637978807091713e-12,0.0,0.0003999999998995918,1,0,38,16,1,1,1,64,0,0,10
INV000208,70,1738.65,0,0.0,121705.5,12,7302.33,7302.33,0.0,0.0,0.0,14604.66,136310.16,121705.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,32,20,1,1,1,55,0,0,11
