invoice_no,isolation_prediction,isolation_anomaly,isolation_score
INV000775,1,0,0.35345630940186995
INV000776,1,0,0.3733847813794984
INV000777,1,0,0.3812557118759756
INV000778,1,0,0.42546975719764385
INV000779,1,0,0.36562255235381086
INV000780,1,0,0.3433513518093165
INV000781,1,0,0.3421134050162972
INV000782,1,0,0.3452382798519941
INV000783,1,0,0.3569732764929797
INV000784,1,0,0.4435358772944987
INV000785,1,0,0.37282299423417364
INV000786,1,0,0.34531759123341554
INV000787,-1,1,0.501146628607143
INV000788,1,0,0.3588377170620103
INV000789,1,0,0.46857915283408835
INV000790,1,0,0.39916567147015275
INV000791,1,0,0.4160210562723157
INV000792,1,0,0.3773633623125296
INV000793,1,0,0.4043149386038106
INV000794,1,0,0.3414818460991203
INV000795,1,0,0.34737444797954914
INV000796,1,0,0.36062409841622095
INV000797,1,0,0.33355194773535224
INV000798,1,0,0.3390815481394275
INV000799,1,0,0.36491281781626567
INV000800,1,0,0.36092064636508014
INV000801,1,0,0.34343410996285706
INV000802,1,0,0.34658340871344173
INV000803,1,0,0.3453939911651478
INV000804,-1,1,0.5123258431238331
INV000805,1,0,0.3515136238514403
INV000806,-1,1,0.5840422735878524
INV000807,1,0,0.33931195724199725
INV000808,1,0,0.34834109071346264
INV000809,1,0,0.39107698817183456
INV000810,1,0,0.3431306064779563
INV000811,1,0,0.3715235283458329
INV000812,1,0,0.43086039057197706
INV000813,1,0,0.36399340377959993
INV000814,1,0,0.3795751382452456
INV000815,-1,1,0.6105041017577225
INV000816,1,0,0.3494092812295314
INV000817,1,0,0.3893273142220712
INV000818,1,0,0.39649427835412593
INV000819,1,0,0.4778520981517033
INV000820,1,0,0.37336908180488193
INV000821,1,0,0.4758354073732308
INV000822,1,0,0.3611293344772326
INV000823,1,0,0.36844320217431314
INV000824,1,0,0.35511298200906555
INV000825,1,0,0.3889293859142322
INV000826,1,0,0.3886407856387578
INV000827,-1,1,0.5595062983692238
INV000828,1,0,0.43667824954140344
INV000829,-1,1,0.4895316758937253
INV000830,1,0,0.37555797791233275
INV000831,-1,1,0.6510479397626912
INV000832,-1,1,0.5129720941937425
INV000833,1,0,0.3503536256182864
INV000834,1,0,0.4863353984049142
INV000835,1,0,0.40692554197043435
INV000836,1,0,0.34234191547014853
INV000837,1,0,0.358588162390957
INV000838,1,0,0.4578176423470782
INV000839,1,0,0.3667709632867536
INV000840,1,0,0.3678974081473232
INV000841,1,0,0.3904143973167438
INV000842,1,0,0.4304258383881256
INV000843,1,0,0.3557750247852047
INV000844,1,0,0.36688330873723135
INV000845,1,0,0.42817180718170056
INV000846,1,0,0.3722350122004369
INV000847,1,0,0.40606161570130295
INV000848,1,0,0.40154472016812726
INV000849,1,0,0.3772919166313557
INV000850,1,0,0.3550628719005757
INV000851,1,0,0.35981992782669336
INV000852,1,0,0.38408204652378436
INV000853,1,0,0.34665673259204743
INV000854,1,0,0.33864825779601215
INV000855,1,0,0.3628559861228039
INV000856,1,0,0.3430152885472515
INV000857,1,0,0.3853074204667301
INV000858,1,0,0.3750044803907488
INV000859,1,0,0.41034311428924264
INV000860,1,0,0.481545294947556
INV000861,1,0,0.3905109966242188
INV000862,1,0,0.3400220611636991
INV000863,1,0,0.35888264987539964
INV000864,1,0,0.4304874954882546
INV000865,1,0,0.4285401391034159
INV000866,1,0,0.3501342228725163
INV000867,1,0,0.377353889414769
INV000868,1,0,0.3531312807473488
INV000869,1,0,0.406885370344001
INV000870,1,0,0.4544123743114493
INV000871,1,0,0.46373466725187096
INV000872,1,0,0.40104665540284
INV000873,1,0,0.34828229619131046
INV000874,1,0,0.3549125634558222
INV000875,1,0,0.43094528420735684
INV000876,1,0,0.36015684780197477
INV000877,1,0,0.3774813373785129
INV000878,1,0,0.3931731110243084
INV000879,1,0,0.4179402793301159
INV000880,1,0,0.36241645808821715
INV000881,1,0,0.37507397213744764
INV000882,1,0,0.3571913486898794
INV000883,1,0,0.3763903729064117
INV000884,1,0,0.3766627427100834
INV000885,-1,1,0.5152063100611187
INV000886,1,0,0.4407755450197938
INV000887,1,0,0.3992425179466288
INV000888,1,0,0.42984337350412516
INV000889,1,0,0.3439106845905647
INV000890,1,0,0.3764896374112049
INV000891,1,0,0.3954061230923149
INV000892,1,0,0.3335409531399489
INV000893,1,0,0.3725952337777231
INV000894,1,0,0.36142474470321473
INV000895,1,0,0.3727591018160985
INV000896,1,0,0.3693797746740577
INV000897,1,0,0.3415674726286274
INV000898,1,0,0.3856438070313095
INV000899,1,0,0.3674266422327032
INV000900,1,0,0.41934668198034647
INV000901,1,0,0.3907468870743054
INV000902,1,0,0.3504147367655444
INV000903,1,0,0.36427835318914725
INV000904,1,0,0.402407866199706
INV000905,-1,1,0.6127874850425533
INV000906,1,0,0.3459349169145376
INV000907,1,0,0.41262138095241485
INV000908,1,0,0.33800803038138044
INV000909,1,0,0.38801529843061977
INV000910,1,0,0.40146017473556894
INV000911,1,0,0.38674164762551316
INV000912,1,0,0.33973159697709016
INV000913,1,0,0.36289019064518946
INV000914,1,0,0.46819275602576654
INV000915,1,0,0.3864574572395763
INV000916,1,0,0.34879769768984586
INV000917,1,0,0.3566830472131978
INV000918,1,0,0.4803812785443235
INV000919,1,0,0.4561459969133733
INV000920,1,0,0.37356821369251053
INV000921,1,0,0.3379828750874831
INV000922,1,0,0.367315972031291
INV000923,1,0,0.3502183125798194
INV000924,1,0,0.36892264884681375
INV000925,1,0,0.35984996546930914
INV000926,1,0,0.48869337754123454
INV000927,1,0,0.4091087144694041
INV000928,-1,1,0.5427423193679249
INV000929,1,0,0.3649290115367955
INV000930,1,0,0.3554442729065512
INV000931,1,0,0.4500831189330669
INV000932,1,0,0.3554594340318813
INV000933,1,0,0.353103563074471
INV000934,1,0,0.37294698745374355
INV000935,1,0,0.34644549867107066
INV000936,1,0,0.4156095346235861
INV000937,1,0,0.34957009056211574
INV000938,1,0,0.33979215291323905
INV000939,1,0,0.38537682533402223
INV000940,1,0,0.4179337171995938
INV000941,1,0,0.36228177948868545
INV000942,1,0,0.35647161042572323
INV000943,-1,1,0.5014319143340229
INV000944,1,0,0.33394355520966246
INV000945,1,0,0.3312524647554612
INV000946,1,0,0.3554142126946429
INV000947,1,0,0.36979603019811264
INV000948,1,0,0.3508113431117045
INV000949,1,0,0.37448005259509093
INV000950,1,0,0.3450048155508589
INV000951,1,0,0.404488172632269
INV000952,1,0,0.3816657692323338
INV000953,1,0,0.3660914624196446
INV000954,1,0,0.42106741245055207
INV000955,1,0,0.35890639304679467
INV000956,1,0,0.3371461964910949
INV000957,1,0,0.33697010794393106
INV000958,1,0,0.368565272970307
INV000959,1,0,0.38378368605287383
INV000960,1,0,0.34740602103107665
INV000961,-1,1,0.6012613735343076
INV000962,1,0,0.3841878571325711
INV000963,1,0,0.34905073021901334
INV000964,1,0,0.33535558263900506
INV000965,1,0,0.3732295370636831
INV000966,-1,1,0.5267498671730954
INV000967,1,0,0.347575145438042
INV000968,1,0,0.3398276134469617
INV000969,1,0,0.3547553574754536
INV000970,1,0,0.3515814494953452
INV000971,1,0,0.3551881905511035
INV000972,-1,1,0.5098392246080803
INV000973,1,0,0.378183350552488
INV000974,1,0,0.3921804895611325
INV000975,1,0,0.33129866328942864
INV000976,1,0,0.37726067117710854
INV000977,1,0,0.38225454270858644
INV000978,1,0,0.37005464446217406
INV000979,1,0,0.33869629364277976
INV000980,1,0,0.3578420710344892
INV000981,1,0,0.3689438062800126
INV000982,1,0,0.37095262437475546
INV000983,1,0,0.3506595507828747
INV000984,1,0,0.37419142949044193
INV000985,1,0,0.3840516381545134
INV000986,1,0,0.3921318929471044
INV000987,1,0,0.36395257820366145
INV000988,1,0,0.36822873430030095
INV000989,1,0,0.4243992961627151
INV000990,1,0,0.382355891846128
INV000991,1,0,0.3688975208654651
INV000992,1,0,0.3724438418855311
INV000993,1,0,0.38693063454122373
INV000994,1,0,0.35490674875686645
INV000995,1,0,0.388402612984705
INV000996,1,0,0.3809919619901032
INV000997,1,0,0.3969823722272782
INV000998,1,0,0.36758643185081574
INV000999,1,0,0.3326606765935099
INV001000,-1,1,0.49833268579379253
INV001001,1,0,0.3767397598691872
INV001002,1,0,0.3699028680597563
INV001003,1,0,0.3430447871253462
INV001004,1,0,0.44715854139421884
INV001005,1,0,0.3754417823771781
INV001006,1,0,0.35366690813465973
INV001007,1,0,0.37931209197814086
INV001008,1,0,0.3407471028291188
INV001009,1,0,0.3583666182436236
INV001010,1,0,0.42111507670068077
INV001011,1,0,0.3702627496197611
INV001012,1,0,0.3811930842882012
INV001013,1,0,0.35343496378740186
INV001014,1,0,0.34383381804277385
INV001015,1,0,0.4173561796800328
INV001016,1,0,0.35414301244134666
INV001017,1,0,0.3395296677902989
INV001018,1,0,0.3549145166462222
INV001019,1,0,0.4401688171639276
INV001020,1,0,0.34584327398858505
INV001021,1,0,0.35763761470719607
INV001022,1,0,0.413667889329858
INV001023,1,0,0.37726330973402483
INV001024,1,0,0.3529309289330156
INV001025,1,0,0.3482937973141723
INV001026,1,0,0.34187349876292256
INV001027,1,0,0.3591326280768158
INV001028,1,0,0.3699314288182243
INV001029,1,0,0.36155732920611194
INV001030,1,0,0.39137503980357774
INV001031,1,0,0.3726666540940409
INV001032,1,0,0.44081406082900926
INV001033,1,0,0.34647149750291456
INV001034,1,0,0.354432105481987
INV001035,1,0,0.3692247442531364
INV001036,1,0,0.44879963470251394
INV001037,1,0,0.3404516372268578
INV001038,1,0,0.3946264359099129
INV001039,-1,1,0.570748401181937
INV001040,1,0,0.3546192822480915
INV001041,1,0,0.3872891934662055
INV001042,1,0,0.3626971190941277
INV001043,-1,1,0.5290881354176251
INV001044,1,0,0.38641604172099914
INV001045,1,0,0.3750888189782035
INV001046,1,0,0.3521585775071043
INV001047,1,0,0.3821649580094888
INV001048,1,0,0.3515332127649566
INV001049,1,0,0.35286329054500126
INV001050,1,0,0.4192793618729604
INV001051,1,0,0.3878330777657137
INV001052,1,0,0.35363031760175173
INV001053,1,0,0.3463289983422917
INV001054,1,0,0.3383382655171087
INV001055,1,0,0.3948531772704101
INV001056,1,0,0.4465468469974778
INV001057,1,0,0.35388248344635936
INV001058,1,0,0.3790329834464836
INV001059,1,0,0.3926983084622613
INV001060,1,0,0.38618585769987923
INV001061,1,0,0.3584413791208679
INV001062,1,0,0.3781227703465656
INV001063,1,0,0.3848680986512716
INV001064,1,0,0.35947864715845274
INV001065,1,0,0.3408436828530194
INV001066,1,0,0.35089693077551876
INV001067,1,0,0.3459013530903372
INV001068,1,0,0.38898974816054305
INV001069,1,0,0.3760818821294687
INV001070,1,0,0.3493731410961782
INV001071,1,0,0.3390308976100063
INV001072,1,0,0.36139969084447143
INV001073,-1,1,0.5774580297513554
INV001074,1,0,0.3520768038170567
INV001075,1,0,0.35488142633462605
INV001076,1,0,0.35930693009852865
INV001077,1,0,0.3526870826913287
INV001078,1,0,0.3423908212575637
INV001079,1,0,0.4642023159561809
INV001080,1,0,0.35372650029897273
INV001081,1,0,0.37304635291281746
INV001082,1,0,0.4299983663351164
INV001083,1,0,0.33970295761700803
INV001084,1,0,0.3589498439423255
INV001085,1,0,0.38796022580248596
INV001086,1,0,0.36529769108822063
INV001087,1,0,0.3695339858927389
INV001088,1,0,0.3869149205212585
INV001089,1,0,0.351263704790183
INV001090,1,0,0.35113279891037724
INV001091,1,0,0.34609085428382497
INV001092,1,0,0.3352470718824096
INV001093,1,0,0.3562110015010894
INV001094,1,0,0.37695065773270237
INV001095,1,0,0.43146472803035835
INV001096,1,0,0.36129125654703004
INV001097,1,0,0.37400549036829966
INV001098,1,0,0.40955377188173653
INV001099,1,0,0.35398590572638855
INV001100,1,0,0.34208623450502534
INV001101,1,0,0.3752102954408998
INV001102,1,0,0.38049707686831563
INV001103,1,0,0.34493373816683726
INV001104,1,0,0.3512397229853949
INV001105,1,0,0.39614322639054605
INV001106,1,0,0.3852206485902281
INV001107,1,0,0.33816528265402984
INV001108,1,0,0.37824726067434605
INV001109,1,0,0.35907206523745583
INV001110,1,0,0.34737437045597974
INV001111,1,0,0.370834233150839
INV001112,1,0,0.4088929104127698
INV001113,1,0,0.4094250630230994
INV001114,1,0,0.39123869820001106
INV001115,1,0,0.35129546414543583
INV001116,1,0,0.33921988859802743
INV001117,1,0,0.3699952569974568
INV001118,1,0,0.36881333931648014
INV001119,-1,1,0.5280408398594657
INV001120,1,0,0.36166266660834606
INV001121,1,0,0.3455222598429972
INV001122,1,0,0.34321447543598443
INV001123,-1,1,0.5186840962470562
INV001124,1,0,0.3944072282325648
INV001125,1,0,0.3775850177234061
INV001126,1,0,0.34618364481747743
INV001127,1,0,0.34664131832092565
INV001128,1,0,0.3570602704104144
INV001129,1,0,0.34062752118827594
INV001130,1,0,0.3777157542301822
INV001131,1,0,0.33842524380308003
INV001132,1,0,0.3650819497864714
INV001133,1,0,0.3554815166502641
INV001134,1,0,0.4329999520456497
INV001135,1,0,0.4774908185363706
INV001136,1,0,0.4572029879442323
INV001137,1,0,0.3453454995344996
INV001138,-1,1,0.5404593889140477
INV001139,1,0,0.33779296269098763
INV001140,1,0,0.36908342102150393
INV001141,1,0,0.34973087444647105
INV001142,1,0,0.35851251244191046
INV001143,1,0,0.342953328677954
INV001144,1,0,0.354596225168701
INV001145,1,0,0.46341439312729044
INV001146,1,0,0.368930172372377
INV001147,1,0,0.35421338106398376
INV001148,1,0,0.46189920974823606
INV001149,1,0,0.41386137328205913
INV001150,1,0,0.3349901272782892
INV001151,1,0,0.355244847959383
INV001152,1,0,0.33850067535526046
INV001153,1,0,0.3865805770589779
INV001154,-1,1,0.4990576984836691
INV001155,1,0,0.3773154862394453
INV001156,1,0,0.38688455496824076
INV001157,-1,1,0.5294965919039676
INV001158,1,0,0.4394885783969683
INV001159,1,0,0.40037292141940817
INV001160,1,0,0.3917359845474343
INV001161,1,0,0.35343867651568944
INV001162,1,0,0.4165194994476184
INV001163,1,0,0.40418792683393157
INV001164,1,0,0.3760459910580109
INV001165,1,0,0.35610805000781515
INV001166,1,0,0.3425583683283589
INV001167,1,0,0.3601663536288829
INV001168,1,0,0.4094568123373934
INV001169,1,0,0.43656497940746897
INV001170,1,0,0.3607400385937022
INV001171,-1,1,0.49942321191080646
INV001172,1,0,0.3459729366085021
INV001173,1,0,0.38482710018516075
INV001174,1,0,0.3359973997716725
INV001175,1,0,0.4178074763862783
INV001176,1,0,0.36036705353635207
INV001177,1,0,0.4325990210776898
INV001178,-1,1,0.6194534079416878
INV001179,1,0,0.34317135102671614
INV001180,1,0,0.3657723929812152
INV001181,1,0,0.34432583387710536
INV001182,1,0,0.3476088680123865
INV001183,1,0,0.3757604037441773
INV001184,1,0,0.33592564825324445
INV001185,1,0,0.37245656104516933
INV001186,1,0,0.3456155276494291
INV001187,1,0,0.37033129388643793
INV001188,1,0,0.4721178581338238
INV001189,1,0,0.3606227894771693
INV001190,-1,1,0.5505655466044894
INV001191,1,0,0.346004257683578
INV001192,1,0,0.3515512416663263
INV001193,1,0,0.3599541148643783
INV001194,1,0,0.3532736547936894
INV001195,1,0,0.34257346891277557
INV001196,1,0,0.34816558276541854
INV001197,1,0,0.35028677503721933
INV001198,1,0,0.3851444665877963
INV001199,1,0,0.35553488035468134
INV001200,1,0,0.4076711937874942
INV001201,1,0,0.39154865455673593
INV001202,1,0,0.4524651386309599
INV001203,1,0,0.3399347902636803
INV001204,1,0,0.37703042014413723
INV001205,1,0,0.38783590247204247
INV001206,1,0,0.41641588659062595
INV001207,1,0,0.4109422207353985
INV001208,1,0,0.3563305782050626
INV001209,1,0,0.3657560417254156
INV001210,1,0,0.3483945431122844
INV001211,1,0,0.3652252079800196
INV001212,1,0,0.37430510599061423
INV001213,1,0,0.4125302397319657
INV001214,1,0,0.4077362395538556
INV001215,1,0,0.3835512394254392
INV001216,1,0,0.3545642471700374
INV001217,1,0,0.3609449212542688
INV001218,1,0,0.37883182410509575
INV001219,1,0,0.3613740946369441
INV001220,1,0,0.4179511841324058
INV001221,1,0,0.3321435944131433
INV001222,1,0,0.48642638440095093
INV001223,1,0,0.3540674571071502
INV001224,1,0,0.3928196839713713
INV001225,-1,1,0.5257897047348992
INV001226,1,0,0.3692644484769436
INV001227,1,0,0.36447524705273837
INV001228,1,0,0.36607758360488496
INV001229,1,0,0.3542363020196029
INV001230,1,0,0.34225182965843604
INV001231,1,0,0.35642857758217344
INV001232,1,0,0.3920179118958787
INV001233,1,0,0.34082987696456546
INV001234,1,0,0.36048881453791115
INV001235,1,0,0.38207346841196166
INV001236,1,0,0.3764719816397253
INV001237,1,0,0.3375926287809721
INV001238,1,0,0.3538876482599046
INV001239,1,0,0.3518312444335556
INV001240,1,0,0.3540900803735827
INV001241,1,0,0.4465654216460767
INV001242,1,0,0.3550110172673513
INV001243,1,0,0.46600264146124337
INV001244,1,0,0.401125068739945
INV001245,1,0,0.41293451742224446
INV001246,1,0,0.34496758195961674
INV001247,1,0,0.3729402711745645
INV001248,1,0,0.37032632395811566
INV001249,1,0,0.4498783515195121
INV001250,1,0,0.38640321300681585
INV001251,1,0,0.36444139873053977
INV001252,1,0,0.3503663642172149
INV001253,1,0,0.37366616030368605
INV001254,1,0,0.3498886699678593
INV001255,1,0,0.3418696863866826
INV001256,1,0,0.3880832240672086
INV001257,1,0,0.35082219904596523
INV001258,1,0,0.4377272054099279
INV001259,1,0,0.4308541950573317
INV001260,1,0,0.36621728549818844
INV001261,1,0,0.3714036964933014
INV001262,1,0,0.35534415084346505
INV001263,1,0,0.34622918974886596
INV001264,1,0,0.3923555388247453
INV001265,1,0,0.3640920930160019
INV001266,1,0,0.34302855093170787
INV001267,1,0,0.3573825969251865
INV001268,1,0,0.3545818601908457
INV001269,1,0,0.35047309111379943
INV001270,1,0,0.37861744882772097
INV001271,1,0,0.4062414865550823
INV001272,1,0,0.34210967363816935
INV001273,1,0,0.36385490342954496
INV001274,1,0,0.3651074425185265
INV001275,1,0,0.3606249222060633
INV001276,1,0,0.3537379914467382
INV001277,1,0,0.3522054371606455
INV001278,1,0,0.3464068221310535
INV001279,1,0,0.3857585163875937
INV001280,1,0,0.38415760865554477
INV001281,1,0,0.4027684845977001
INV001282,1,0,0.41932662371351553
INV001283,1,0,0.36079777498232823
INV001284,1,0,0.3458839249952085
INV001285,1,0,0.409737516632557
INV001286,1,0,0.3488301202825538
INV001287,1,0,0.3750257580517051
INV001288,1,0,0.4104091785706701
INV001289,1,0,0.4049367141153397
INV001290,1,0,0.38938302238980094
INV001291,1,0,0.3789791384454958
INV001292,1,0,0.3574025944669438
INV001293,1,0,0.3593932298760457
INV001294,1,0,0.38616395918908625
INV001295,1,0,0.3805102746978649
INV001296,1,0,0.36349358027665973
INV001297,1,0,0.38071761168736357
INV001298,-1,1,0.5141983212437449
INV001299,1,0,0.41435836572013696
INV001300,1,0,0.3752671966657964
INV001301,1,0,0.35402575515018475
INV001302,1,0,0.36998970153594496
INV001303,1,0,0.4201931033549945
INV001304,1,0,0.34078492481410705
INV001305,1,0,0.36837311304446957
INV001306,1,0,0.38442453128103765
INV001307,1,0,0.392364939532955
INV001308,1,0,0.349887748061733
INV001309,1,0,0.34831465986319066
INV001310,1,0,0.3951285749099595
INV001311,1,0,0.3430825697590299
INV001312,1,0,0.3631141046662925
INV001313,1,0,0.3406845512090012
INV001314,1,0,0.329439518385441
INV001315,1,0,0.3406819834421055
INV001316,1,0,0.43939743515960783
INV001317,1,0,0.34147390713911563
INV001318,1,0,0.3382753554613
INV001319,-1,1,0.5050187583573738
INV001320,1,0,0.39310821687690317
INV001321,1,0,0.36226409345162164
INV001322,1,0,0.37323128883154183
INV001323,1,0,0.3551295824313079
INV001324,1,0,0.409737131448496
INV001325,1,0,0.3588824485921487
INV001326,1,0,0.3531537687801987
INV001327,1,0,0.3596925857730407
INV001328,1,0,0.3550678387679533
INV001329,1,0,0.36838134824670504
INV001330,1,0,0.41531920937013717
INV001331,1,0,0.3508659287875585
INV001332,1,0,0.3648955244197145
INV001333,1,0,0.4574630143235784
INV001334,1,0,0.36306991039024694
INV001335,1,0,0.3636046200736327
INV001336,1,0,0.37103088361103537
INV001337,1,0,0.39061670313496527
INV001338,1,0,0.35620831850379403
INV001339,1,0,0.4532965189232693
INV001340,1,0,0.34458561378023816
INV001341,-1,1,0.6069643976878594
INV001342,1,0,0.44993957574475096
INV001343,1,0,0.34966032429033433
INV001344,1,0,0.40963979350787405
INV001345,1,0,0.4055733483031032
INV001346,1,0,0.37066825990784846
